"year","month","day","dep_time","sched_dep_time","dep_delay","arr_time","sched_arr_time","arr_delay","carrier","flight","tailnum","origin","dest","air_time","distance","hour","minute","time_hour"
"198",2013,1,18,1504,1506,-2,1937,1641,NA,"UA",1702,"N33264","EWR","ORD",NA,719,15,6,2013-01-18 15:00:00
"199",2013,1,18,1724,1725,-1,2155,2040,NA,"AA",145,"N3HCAA","JFK","SAN",NA,2446,17,25,2013-01-18 17:00:00
"200",2013,1,18,1750,1727,23,2208,2038,NA,"UA",738,"N481UA","EWR","SEA",NA,2402,17,27,2013-01-18 17:00:00
"201",2013,1,18,NA,1528,NA,NA,1640,NA,"EV",3267,"N12166","EWR","ORF",NA,284,15,28,2013-01-18 15:00:00
"202",2013,1,18,NA,1507,NA,NA,1704,NA,"EV",4326,"N12957","EWR","CLT",NA,529,15,7,2013-01-18 15:00:00
"203",2013,1,18,NA,1943,NA,NA,2053,NA,"EV",4312,"N14573","EWR","DCA",NA,199,19,43,2013-01-18 19:00:00
"204",2013,1,18,NA,1540,NA,NA,1744,NA,"EV",4667,"N16561","EWR","MSP",NA,1008,15,40,2013-01-18 15:00:00
"205",2013,1,18,NA,908,NA,NA,1120,NA,"EV",4638,"N12957","EWR","CVG",NA,569,9,8,2013-01-18 09:00:00
"206",2013,1,18,NA,1221,NA,NA,1418,NA,"EV",4640,"N12166","EWR","DAY",NA,533,12,21,2013-01-18 12:00:00
"207",2013,1,18,NA,825,NA,NA,1026,NA,"US",487,NA,"JFK","CLT",NA,541,8,25,2013-01-18 08:00:00
"208",2013,1,18,NA,1420,NA,NA,1550,NA,"MQ",3728,"N524MQ","EWR","ORD",NA,719,14,20,2013-01-18 14:00:00
"209",2013,1,18,NA,1100,NA,NA,1425,NA,"UA",642,NA,"JFK","SFO",NA,2586,11,0,2013-01-18 11:00:00
"210",2013,1,18,NA,1700,NA,NA,1839,NA,"UA",689,NA,"LGA","ORD",NA,733,17,0,2013-01-18 17:00:00
"211",2013,1,19,842,845,-3,1630,1350,NA,"AA",1357,"N5FRAA","JFK","SJU",NA,1598,8,45,2013-01-19 08:00:00
"212",2013,1,19,1955,1829,86,2,2150,NA,"UA",662,"N422UA","EWR","PDX",NA,2434,18,29,2013-01-19 18:00:00
"213",2013,1,19,NA,1645,NA,NA,1838,NA,"US",123,NA,"EWR","CLT",NA,529,16,45,2013-01-19 16:00:00
"214",2013,1,20,616,625,-9,1203,937,NA,"UA",304,"N428UA","LGA","IAH",NA,1416,6,25,2013-01-20 06:00:00
"215",2013,1,20,NA,1526,NA,NA,1731,NA,"EV",4170,"N14573","EWR","GRR",NA,605,15,26,2013-01-20 15:00:00
"216",2013,1,20,NA,1706,NA,NA,1808,NA,"EV",4316,"N16178","EWR","BWI",NA,169,17,6,2013-01-20 17:00:00
"217",2013,1,20,NA,1015,NA,NA,1340,NA,"US",75,NA,"EWR","PHX",NA,2133,10,15,2013-01-20 10:00:00
"218",2013,1,20,NA,1620,NA,NA,1750,NA,"MQ",4622,"N500MQ","LGA","BNA",NA,764,16,20,2013-01-20 16:00:00
"219",2013,1,21,1658,1659,-1,2127,2046,NA,"9E",3375,"N937XJ","JFK","SAT",NA,1587,16,59,2013-01-21 16:00:00
"220",2013,1,21,2025,2015,10,2340,2130,NA,"AA",1762,"N3JDAA","JFK","BOS",NA,187,20,15,2013-01-21 20:00:00
"221",2013,1,21,NA,1555,NA,NA,1810,NA,"EV",3820,"N12142","EWR","SDF",NA,642,15,55,2013-01-21 15:00:00
"222",2013,1,21,NA,1535,NA,NA,1743,NA,"EV",4352,"N11565","EWR","CVG",NA,569,15,35,2013-01-21 15:00:00
"223",2013,1,21,NA,1610,NA,NA,1756,NA,"EV",5486,"N750EV","LGA","PIT",NA,335,16,10,2013-01-21 16:00:00
"224",2013,1,21,NA,1930,NA,NA,2151,NA,"9E",3798,NA,"JFK","CLT",NA,541,19,30,2013-01-21 19:00:00
"225",2013,1,21,NA,1935,NA,NA,2145,NA,"9E",3899,NA,"JFK","CLE",NA,425,19,35,2013-01-21 19:00:00
"226",2013,1,21,NA,1940,NA,NA,2106,NA,"9E",4091,NA,"JFK","BWI",NA,184,19,40,2013-01-21 19:00:00
"227",2013,1,21,NA,1925,NA,NA,2045,NA,"9E",4127,NA,"JFK","IAD",NA,228,19,25,2013-01-21 19:00:00
"228",2013,1,21,NA,1056,NA,NA,1207,NA,"UA",570,NA,"EWR","BOS",NA,200,10,56,2013-01-21 10:00:00
"229",2013,1,22,NA,1016,NA,NA,1230,NA,"DL",2319,"N913DL","LGA","MSP",NA,1020,10,16,2013-01-22 10:00:00
"230",2013,1,22,NA,950,NA,NA,1210,NA,"9E",3961,NA,"LGA","GRR",NA,618,9,50,2013-01-22 09:00:00
"231",2013,1,22,NA,1805,NA,NA,1955,NA,"MQ",4626,"N517MQ","LGA","CMH",NA,479,18,5,2013-01-22 18:00:00
"232",2013,1,22,NA,904,NA,NA,1053,NA,"UA",1153,NA,"EWR","CLE",NA,404,9,4,2013-01-22 09:00:00
"233",2013,1,22,NA,1856,NA,NA,2204,NA,"UA",891,NA,"LGA","IAH",NA,1416,18,56,2013-01-22 18:00:00
"234",2013,1,23,NA,1535,NA,NA,1743,NA,"EV",4352,"N11119","EWR","CVG",NA,569,15,35,2013-01-23 15:00:00
"235",2013,1,23,NA,1730,NA,NA,1936,NA,"EV",4382,"N13964","EWR","DTW",NA,488,17,30,2013-01-23 17:00:00
"236",2013,1,23,NA,1000,NA,NA,1123,NA,"EV",5736,"N829AS","LGA","IAD",NA,229,10,0,2013-01-23 10:00:00
"237",2013,1,23,NA,1400,NA,NA,1503,NA,"US",2130,NA,"LGA","BOS",NA,184,14,0,2013-01-23 14:00:00
"238",2013,1,23,NA,1400,NA,NA,1509,NA,"US",2177,NA,"LGA","DCA",NA,214,14,0,2013-01-23 14:00:00
"239",2013,1,23,NA,1500,NA,NA,1619,NA,"US",2179,NA,"LGA","DCA",NA,214,15,0,2013-01-23 15:00:00
"240",2013,1,23,NA,1900,NA,NA,2015,NA,"US",2187,NA,"LGA","DCA",NA,214,19,0,2013-01-23 19:00:00
"241",2013,1,23,NA,1602,NA,NA,1722,NA,"YV",3771,"N507MJ","LGA","IAD",NA,229,16,2,2013-01-23 16:00:00
"242",2013,1,23,NA,1420,NA,NA,1550,NA,"MQ",3728,"N503MQ","EWR","ORD",NA,719,14,20,2013-01-23 14:00:00
"243",2013,1,24,644,655,-11,1624,1030,NA,"DL",1415,"N379DA","JFK","SLC",NA,1990,6,55,2013-01-24 06:00:00
"244",2013,1,24,829,830,-1,1633,1146,NA,"UA",1601,"N34282","EWR","FLL",NA,1065,8,30,2013-01-24 08:00:00
"245",2013,1,24,1100,1100,0,1815,1420,NA,"DL",1275,"N3759","JFK","SLC",NA,1990,11,0,2013-01-24 11:00:00
"246",2013,1,24,NA,859,NA,NA,1145,NA,"DL",1747,"N617DL","LGA","ATL",NA,762,8,59,2013-01-24 08:00:00
"247",2013,1,24,NA,630,NA,NA,859,NA,"DL",2006,"N323NB","LGA","MSY",NA,1183,6,30,2013-01-24 06:00:00
"248",2013,1,24,NA,625,NA,NA,744,NA,"EV",4533,"N13964","EWR","BUF",NA,282,6,25,2013-01-24 06:00:00
"249",2013,1,24,NA,1930,NA,NA,2103,NA,"EV",4670,"N14174","EWR","BNA",NA,748,19,30,2013-01-24 19:00:00
"250",2013,1,24,NA,1320,NA,NA,1508,NA,"EV",4628,"N11187","EWR","STL",NA,872,13,20,2013-01-24 13:00:00
"251",2013,1,24,NA,600,NA,NA,801,NA,"EV",4911,"N709EV","EWR","DTW",NA,488,6,0,2013-01-24 06:00:00
"252",2013,1,24,NA,1245,NA,NA,1550,NA,"AA",745,"N3JUAA","LGA","DFW",NA,1389,12,45,2013-01-24 12:00:00
"253",2013,1,24,NA,1530,NA,NA,1725,NA,"AA",2223,"N582AA","LGA","STL",NA,888,15,30,2013-01-24 15:00:00
"254",2013,1,24,NA,825,NA,NA,1026,NA,"US",487,NA,"JFK","CLT",NA,541,8,25,2013-01-24 08:00:00
"255",2013,1,24,NA,1000,NA,NA,1108,NA,"US",2122,NA,"LGA","BOS",NA,184,10,0,2013-01-24 10:00:00
"256",2013,1,24,NA,1600,NA,NA,1717,NA,"US",2181,NA,"LGA","DCA",NA,214,16,0,2013-01-24 16:00:00
"257",2013,1,24,NA,2125,NA,NA,2250,NA,"MQ",4660,"N1EAMQ","LGA","BNA",NA,764,21,25,2013-01-24 21:00:00
"258",2013,1,24,NA,1810,NA,NA,1945,NA,"MQ",4484,"N713MQ","LGA","BNA",NA,764,18,10,2013-01-24 18:00:00
"259",2013,1,24,NA,1506,NA,NA,1641,NA,"UA",1702,NA,"EWR","ORD",NA,719,15,6,2013-01-24 15:00:00
"260",2013,1,25,920,920,0,1341,1245,NA,"AA",721,"N4WMAA","LGA","DFW",NA,1389,9,20,2013-01-25 09:00:00
"261",2013,1,25,1214,1159,15,1556,1431,NA,"EV",4090,"N16178","EWR","JAX",NA,820,11,59,2013-01-25 11:00:00
"262",2013,1,25,1444,1442,2,2049,1658,NA,"EV",4181,"N14179","EWR","MCI",NA,1092,14,42,2013-01-25 14:00:00
"263",2013,1,25,1452,1500,-8,NA,1619,NA,"US",2179,"N757UW","LGA","DCA",NA,214,15,0,2013-01-25 15:00:00
"264",2013,1,25,1457,1505,-8,NA,1637,NA,"9E",3393,"N925XJ","JFK","DCA",NA,213,15,5,2013-01-25 15:00:00
"265",2013,1,25,1724,1725,-1,2257,2050,NA,"UA",512,"N510UA","JFK","SFO",NA,2586,17,25,2013-01-25 17:00:00
"266",2013,1,25,1729,1605,84,2140,1925,NA,"9E",3325,"N902XJ","JFK","DFW",NA,1391,16,5,2013-01-25 16:00:00
"267",2013,1,25,2010,1630,220,NA,1807,NA,"EV",4702,"N16919","EWR","GSO",NA,445,16,30,2013-01-25 16:00:00
"268",2013,1,25,NA,1745,NA,NA,1953,NA,"DL",2331,"N908DL","LGA","DTW",NA,502,17,45,2013-01-25 17:00:00
"269",2013,1,25,NA,2042,NA,NA,2231,NA,"EV",3833,"N13968","EWR","STL",NA,872,20,42,2013-01-25 20:00:00
"270",2013,1,25,NA,700,NA,NA,832,NA,"EV",3839,"N13968","EWR","BNA",NA,748,7,0,2013-01-25 07:00:00
"271",2013,1,25,NA,2005,NA,NA,2133,NA,"EV",4224,"N12924","EWR","MKE",NA,725,20,5,2013-01-25 20:00:00
"272",2013,1,25,NA,2030,NA,NA,2234,NA,"EV",4348,"N21130","EWR","MSP",NA,1008,20,30,2013-01-25 20:00:00
"273",2013,1,25,NA,633,NA,NA,813,NA,"EV",4424,"N22971","EWR","RDU",NA,416,6,33,2013-01-25 06:00:00
"274",2013,1,25,NA,1943,NA,NA,2053,NA,"EV",4312,"N14916","EWR","DCA",NA,199,19,43,2013-01-25 19:00:00
"275",2013,1,25,NA,1800,NA,NA,2015,NA,"EV",4397,"N13133","EWR","MCI",NA,1092,18,0,2013-01-25 18:00:00
"276",2013,1,25,NA,1640,NA,NA,1816,NA,"EV",4485,"N16571","EWR","RDU",NA,416,16,40,2013-01-25 16:00:00
"277",2013,1,25,NA,1320,NA,NA,1508,NA,"EV",4628,"N13133","EWR","STL",NA,872,13,20,2013-01-25 13:00:00
"278",2013,1,25,NA,1815,NA,NA,2032,NA,"EV",5054,"N391CA","EWR","MSP",NA,1008,18,15,2013-01-25 18:00:00
"279",2013,1,25,NA,1447,NA,NA,1654,NA,"EV",4572,"N13958","EWR","GSP",NA,594,14,47,2013-01-25 14:00:00
"280",2013,1,25,NA,1845,NA,NA,2137,NA,"9E",3369,NA,"JFK","MSY",NA,1182,18,45,2013-01-25 18:00:00
"281",2013,1,25,NA,1920,NA,NA,2121,NA,"9E",3373,NA,"JFK","RDU",NA,427,19,20,2013-01-25 19:00:00
"282",2013,1,25,NA,1615,NA,NA,1815,NA,"9E",3387,NA,"JFK","RDU",NA,427,16,15,2013-01-25 16:00:00
"283",2013,1,25,NA,1930,NA,NA,2151,NA,"9E",3798,NA,"JFK","CLT",NA,541,19,30,2013-01-25 19:00:00
"284",2013,1,25,NA,1300,NA,NA,1406,NA,"9E",3638,NA,"JFK","PHL",NA,94,13,0,2013-01-25 13:00:00
"285",2013,1,25,NA,950,NA,NA,1210,NA,"9E",3961,NA,"LGA","GRR",NA,618,9,50,2013-01-25 09:00:00
"286",2013,1,25,NA,2005,NA,NA,2230,NA,"9E",4033,NA,"LGA","TYS",NA,647,20,5,2013-01-25 20:00:00
"287",2013,1,25,NA,1456,NA,NA,1624,NA,"9E",4357,NA,"JFK","ORF",NA,290,14,56,2013-01-25 14:00:00
"288",2013,1,25,NA,1350,NA,NA,1715,NA,"US",186,NA,"EWR","PHX",NA,2133,13,50,2013-01-25 13:00:00
"289",2013,1,25,NA,1730,NA,NA,1923,NA,"US",449,NA,"EWR","CLT",NA,529,17,30,2013-01-25 17:00:00
"290",2013,1,25,NA,1800,NA,NA,1913,NA,"US",2138,NA,"LGA","BOS",NA,184,18,0,2013-01-25 18:00:00
"291",2013,1,25,NA,2100,NA,NA,2207,NA,"US",2144,NA,"LGA","BOS",NA,184,21,0,2013-01-25 21:00:00
"292",2013,1,25,NA,1800,NA,NA,1913,NA,"US",2185,NA,"LGA","DCA",NA,214,18,0,2013-01-25 18:00:00
"293",2013,1,25,NA,2000,NA,NA,2117,NA,"US",2189,NA,"LGA","DCA",NA,214,20,0,2013-01-25 20:00:00
"294",2013,1,25,NA,1435,NA,NA,1559,NA,"YV",3750,"N511MJ","LGA","IAD",NA,229,14,35,2013-01-25 14:00:00
"295",2013,1,25,NA,1510,NA,NA,1710,NA,"MQ",4579,"N525MQ","LGA","CLT",NA,544,15,10,2013-01-25 15:00:00
"296",2013,1,25,NA,1720,NA,NA,1905,NA,"MQ",4479,"N722MQ","LGA","RDU",NA,431,17,20,2013-01-25 17:00:00
"297",2013,1,25,NA,2100,NA,NA,2235,NA,"MQ",4507,"N736MQ","LGA","RDU",NA,431,21,0,2013-01-25 21:00:00
"298",2013,1,25,NA,1705,NA,NA,1830,NA,"MQ",4410,"N840MQ","JFK","DCA",NA,213,17,5,2013-01-25 17:00:00
"299",2013,1,25,NA,1605,NA,NA,1750,NA,"MQ",4415,"N713MQ","LGA","RDU",NA,431,16,5,2013-01-25 16:00:00
"300",2013,1,25,NA,1940,NA,NA,2125,NA,"MQ",3783,"N534MQ","JFK","CMH",NA,483,19,40,2013-01-25 19:00:00
"301",2013,1,25,NA,900,NA,NA,1048,NA,"UA",225,NA,"EWR","ORD",NA,719,9,0,2013-01-25 09:00:00
"302",2013,1,25,NA,634,NA,NA,935,NA,"UA",772,NA,"EWR","MIA",NA,1085,6,34,2013-01-25 06:00:00
"303",2013,1,26,NA,615,NA,NA,855,NA,"9E",3856,NA,"JFK","ATL",NA,760,6,15,2013-01-26 06:00:00
"304",2013,1,26,NA,1020,NA,NA,1330,NA,"AA",731,"N3EMAA","LGA","DFW",NA,1389,10,20,2013-01-26 10:00:00
"305",2013,1,26,NA,1240,NA,NA,1540,NA,"AA",1853,"N434AA","EWR","DFW",NA,1372,12,40,2013-01-26 12:00:00
"306",2013,1,26,NA,1645,NA,NA,1838,NA,"US",123,NA,"EWR","CLT",NA,529,16,45,2013-01-26 16:00:00
"307",2013,1,26,NA,605,NA,NA,745,NA,"WN",1681,"N7704B","EWR","MDW",NA,711,6,5,2013-01-26 06:00:00
"308",2013,1,26,NA,1030,NA,NA,1215,NA,"MQ",4471,"N719MQ","LGA","RDU",NA,431,10,30,2013-01-26 10:00:00
"309",2013,1,26,NA,840,NA,NA,1030,NA,"MQ",4521,"N739MQ","LGA","RDU",NA,431,8,40,2013-01-26 08:00:00
"310",2013,1,26,NA,1235,NA,NA,1415,NA,"MQ",4404,"N832MQ","JFK","RDU",NA,427,12,35,2013-01-26 12:00:00
"311",2013,1,26,NA,810,NA,NA,955,NA,"MQ",4406,"N832MQ","JFK","RDU",NA,427,8,10,2013-01-26 08:00:00
"312",2013,1,27,1415,1415,0,1725,1526,NA,"B6",1010,"N337JB","JFK","BOS",NA,187,14,15,2013-01-27 14:00:00
"313",2013,1,27,NA,1016,NA,NA,1230,NA,"DL",2319,"N908DE","LGA","MSP",NA,1020,10,16,2013-01-27 10:00:00
"314",2013,1,27,NA,1320,NA,NA,1509,NA,"EV",4628,"N12135","EWR","STL",NA,872,13,20,2013-01-27 13:00:00
"315",2013,1,27,NA,1540,NA,NA,1743,NA,"9E",3523,NA,"JFK","ORD",NA,740,15,40,2013-01-27 15:00:00
"316",2013,1,27,NA,1455,NA,NA,1645,NA,"AA",337,"N482AA","LGA","ORD",NA,733,14,55,2013-01-27 14:00:00
"317",2013,1,27,NA,1125,NA,NA,1305,NA,"AA",327,"N3CUAA","LGA","ORD",NA,733,11,25,2013-01-27 11:00:00
"318",2013,1,27,NA,1300,NA,NA,1440,NA,"AA",329,"N517AA","LGA","ORD",NA,733,13,0,2013-01-27 13:00:00
"319",2013,1,27,NA,1658,NA,NA,1834,NA,"UA",326,NA,"EWR","ORD",NA,719,16,58,2013-01-27 16:00:00
"320",2013,1,27,NA,1635,NA,NA,1810,NA,"MQ",3695,"N526MQ","EWR","ORD",NA,719,16,35,2013-01-27 16:00:00
"321",2013,1,27,NA,2100,NA,NA,2220,NA,"MQ",3744,"N508MQ","EWR","ORD",NA,719,21,0,2013-01-27 21:00:00
"322",2013,1,27,NA,1010,NA,NA,1140,NA,"MQ",3795,"N531MQ","EWR","ORD",NA,719,10,10,2013-01-27 10:00:00
"323",2013,1,27,NA,1840,NA,NA,2020,NA,"MQ",3730,"N505MQ","EWR","ORD",NA,719,18,40,2013-01-27 18:00:00
"324",2013,1,27,NA,1855,NA,NA,2100,NA,"MQ",4649,"N527MQ","LGA","MSP",NA,1020,18,55,2013-01-27 18:00:00
"325",2013,1,27,NA,1429,NA,NA,1606,NA,"UA",402,NA,"EWR","CLE",NA,404,14,29,2013-01-27 14:00:00
"326",2013,1,27,NA,900,NA,NA,1048,NA,"UA",673,NA,"EWR","ORD",NA,719,9,0,2013-01-27 09:00:00
"327",2013,1,27,NA,1700,NA,NA,1839,NA,"UA",791,NA,"LGA","ORD",NA,733,17,0,2013-01-27 17:00:00
"328",2013,1,27,NA,700,NA,NA,836,NA,"UA",1277,NA,"EWR","ORD",NA,719,7,0,2013-01-27 07:00:00
"329",2013,1,28,921,929,-8,1410,1044,NA,"EV",4636,"N26549","EWR","DCA",NA,199,9,29,2013-01-28 09:00:00
"330",2013,1,28,2141,2029,72,57,2233,NA,"EV",4348,"N14573","EWR","MSP",NA,1008,20,29,2013-01-28 20:00:00
"331",2013,1,28,NA,1134,NA,NA,1345,NA,"DL",2219,"N370NB","LGA","MSP",NA,1020,11,34,2013-01-28 11:00:00
"332",2013,1,28,NA,905,NA,NA,1226,NA,"DL",2379,"N334NB","LGA","FLL",NA,1076,9,5,2013-01-28 09:00:00
"333",2013,1,28,NA,1815,NA,NA,2050,NA,"DL",926,"N302DQ","EWR","ATL",NA,746,18,15,2013-01-28 18:00:00
"334",2013,1,28,NA,1045,NA,NA,1252,NA,"DL",1573,"N319NB","LGA","MEM",NA,963,10,45,2013-01-28 10:00:00
"335",2013,1,28,NA,1555,NA,NA,1810,NA,"EV",3820,"N16951","EWR","SDF",NA,642,15,55,2013-01-28 15:00:00
"336",2013,1,28,NA,1230,NA,NA,1459,NA,"EV",3826,"N27200","EWR","ATL",NA,746,12,30,2013-01-28 12:00:00
"337",2013,1,28,NA,1915,NA,NA,2137,NA,"EV",4085,"N10156","EWR","OMA",NA,1134,19,15,2013-01-28 19:00:00
"338",2013,1,28,NA,829,NA,NA,955,NA,"EV",3259,"N13970","EWR","PWM",NA,284,8,29,2013-01-28 08:00:00
"339",2013,1,28,NA,1530,NA,NA,1642,NA,"EV",3267,"N14125","EWR","ORF",NA,284,15,30,2013-01-28 15:00:00
"340",2013,1,28,NA,1442,NA,NA,1658,NA,"EV",4181,"N21144","EWR","MCI",NA,1092,14,42,2013-01-28 14:00:00
"341",2013,1,28,NA,1935,NA,NA,2220,NA,"EV",4204,"N21130","EWR","OKC",NA,1325,19,35,2013-01-28 19:00:00
"342",2013,1,28,NA,2005,NA,NA,2133,NA,"EV",4224,"N11548","EWR","MKE",NA,725,20,5,2013-01-28 20:00:00
"343",2013,1,28,NA,1100,NA,NA,1223,NA,"EV",4240,"N12567","EWR","BUF",NA,282,11,0,2013-01-28 11:00:00
"344",2013,1,28,NA,1619,NA,NA,1726,NA,"EV",4299,"N11548","EWR","DCA",NA,199,16,19,2013-01-28 16:00:00
"345",2013,1,28,NA,1722,NA,NA,1844,NA,"EV",4300,"N15910","EWR","RIC",NA,277,17,22,2013-01-28 17:00:00
"346",2013,1,28,NA,1507,NA,NA,1704,NA,"EV",4326,"N15574","EWR","CLT",NA,529,15,7,2013-01-28 15:00:00
"347",2013,1,28,NA,1200,NA,NA,1315,NA,"EV",4349,"N13969","EWR","ORF",NA,284,12,0,2013-01-28 12:00:00
"348",2013,1,28,NA,1535,NA,NA,1743,NA,"EV",4352,"N36915","EWR","CVG",NA,569,15,35,2013-01-28 15:00:00
"349",2013,1,28,NA,1947,NA,NA,2112,NA,"EV",4412,"N24128","EWR","BUF",NA,282,19,47,2013-01-28 19:00:00
"350",2013,1,28,NA,1943,NA,NA,2053,NA,"EV",4312,"N16561","EWR","DCA",NA,199,19,43,2013-01-28 19:00:00
"351",2013,1,28,NA,1725,NA,NA,1933,NA,"EV",4323,"N26549","EWR","CVG",NA,569,17,25,2013-01-28 17:00:00
"352",2013,1,28,NA,759,NA,NA,916,NA,"EV",4392,"N13969","EWR","SYR",NA,195,7,59,2013-01-28 07:00:00
"353",2013,1,28,NA,1357,NA,NA,1556,NA,"EV",4370,"N17159","EWR","CHS",NA,628,13,57,2013-01-28 13:00:00
"354",2013,1,28,NA,1703,NA,NA,1810,NA,"EV",4373,"N16911","EWR","DCA",NA,199,17,3,2013-01-28 17:00:00
"355",2013,1,28,NA,957,NA,NA,1125,NA,"EV",4187,"N14568","EWR","BNA",NA,748,9,57,2013-01-28 09:00:00
"356",2013,1,28,NA,1628,NA,NA,1735,NA,"EV",4588,"N13969","EWR","MHT",NA,209,16,28,2013-01-28 16:00:00
"357",2013,1,28,NA,1357,NA,NA,1507,NA,"EV",4434,"N14902","EWR","MHT",NA,209,13,57,2013-01-28 13:00:00
"358",2013,1,28,NA,1904,NA,NA,2109,NA,"EV",4437,"N14959","EWR","CLT",NA,529,19,4,2013-01-28 19:00:00
"359",2013,1,28,NA,2159,NA,NA,2300,NA,"EV",4519,"N14198","EWR","BWI",NA,169,21,59,2013-01-28 21:00:00
"360",2013,1,28,NA,1928,NA,NA,2129,NA,"EV",4532,"N17159","EWR","CHS",NA,628,19,28,2013-01-28 19:00:00
"361",2013,1,28,NA,1905,NA,NA,2113,NA,"EV",4543,"N10156","EWR","DSM",NA,1017,19,5,2013-01-28 19:00:00
"362",2013,1,28,NA,1729,NA,NA,1902,NA,"EV",4480,"N11140","EWR","PIT",NA,319,17,29,2013-01-28 17:00:00
"363",2013,1,28,NA,1032,NA,NA,1240,NA,"EV",4689,"N18102","EWR","CHS",NA,628,10,32,2013-01-28 10:00:00
"364",2013,1,28,NA,2035,NA,NA,2142,NA,"EV",4695,"N13908","EWR","MHT",NA,209,20,35,2013-01-28 20:00:00
"365",2013,1,28,NA,2046,NA,NA,2318,NA,"EV",4645,"N14125","EWR","JAX",NA,820,20,46,2013-01-28 20:00:00
"366",2013,1,28,NA,1050,NA,NA,1227,NA,"EV",4662,"N14562","EWR","RDU",NA,416,10,50,2013-01-28 10:00:00
"367",2013,1,28,NA,1540,NA,NA,1744,NA,"EV",4667,"N18102","EWR","MSP",NA,1008,15,40,2013-01-28 15:00:00
"368",2013,1,28,NA,1129,NA,NA,1305,NA,"EV",4671,"N14148","EWR","RDU",NA,416,11,29,2013-01-28 11:00:00
"369",2013,1,28,NA,1320,NA,NA,1508,NA,"EV",4628,"N11184","EWR","STL",NA,872,13,20,2013-01-28 13:00:00
"370",2013,1,28,NA,1221,NA,NA,1418,NA,"EV",4640,"N26549","EWR","DAY",NA,533,12,21,2013-01-28 12:00:00
"371",2013,1,28,NA,1645,NA,NA,1853,NA,"EV",4997,"N723EV","EWR","DTW",NA,488,16,45,2013-01-28 16:00:00
"372",2013,1,28,NA,1259,NA,NA,1402,NA,"EV",4129,"N24128","EWR","DCA",NA,199,12,59,2013-01-28 12:00:00
"373",2013,1,28,NA,2005,NA,NA,2204,NA,"EV",4133,"N14952","EWR","GSP",NA,594,20,5,2013-01-28 20:00:00
"374",2013,1,28,NA,1447,NA,NA,1654,NA,"EV",4572,"N14953","EWR","GSP",NA,594,14,47,2013-01-28 14:00:00
"375",2013,1,28,NA,1522,NA,NA,1727,NA,"EV",4576,"N13908","EWR","GRR",NA,605,15,22,2013-01-28 15:00:00
"376",2013,1,28,NA,1115,NA,NA,1257,NA,"EV",5273,"N600QX","LGA","PIT",NA,335,11,15,2013-01-28 11:00:00
"377",2013,1,28,NA,2045,NA,NA,2216,NA,"9E",3395,NA,"JFK","DCA",NA,213,20,45,2013-01-28 20:00:00
"378",2013,1,28,NA,1610,NA,NA,1732,NA,"9E",3689,NA,"JFK","PHL",NA,94,16,10,2013-01-28 16:00:00
"379",2013,1,28,NA,1645,NA,NA,1906,NA,"9E",4027,NA,"EWR","CVG",NA,569,16,45,2013-01-28 16:00:00
"380",2013,1,28,NA,1640,NA,NA,1955,NA,"AA",773,"N512AA","LGA","DFW",NA,1389,16,40,2013-01-28 16:00:00
"381",2013,1,28,NA,1240,NA,NA,1540,NA,"AA",1853,"N478AA","EWR","DFW",NA,1372,12,40,2013-01-28 12:00:00
"382",2013,1,28,NA,1635,NA,NA,1750,NA,"B6",1176,"N266JB","EWR","BOS",NA,200,16,35,2013-01-28 16:00:00
"383",2013,1,28,NA,1800,NA,NA,2006,NA,"US",373,NA,"JFK","CLT",NA,541,18,0,2013-01-28 18:00:00
"384",2013,1,28,NA,800,NA,NA,917,NA,"US",2165,NA,"LGA","DCA",NA,214,8,0,2013-01-28 08:00:00
"385",2013,1,28,NA,1500,NA,NA,1619,NA,"US",2179,NA,"LGA","DCA",NA,214,15,0,2013-01-28 15:00:00
"386",2013,1,28,NA,1900,NA,NA,2015,NA,"US",2187,NA,"LGA","DCA",NA,214,19,0,2013-01-28 19:00:00
"387",2013,1,28,NA,1940,NA,NA,2100,NA,"WN",633,"N286WN","EWR","MDW",NA,711,19,40,2013-01-28 19:00:00
"388",2013,1,28,NA,1602,NA,NA,1722,NA,"YV",3771,"N506MJ","LGA","IAD",NA,229,16,2,2013-01-28 16:00:00
"389",2013,1,28,NA,1300,NA,NA,1450,NA,"MQ",4426,"N739MQ","LGA","CMH",NA,479,13,0,2013-01-28 13:00:00
"390",2013,1,28,NA,1510,NA,NA,1710,NA,"MQ",4579,"N527MQ","LGA","CLT",NA,544,15,10,2013-01-28 15:00:00
"391",2013,1,28,NA,1325,NA,NA,1505,NA,"MQ",4475,"N805MQ","LGA","RDU",NA,431,13,25,2013-01-28 13:00:00
"392",2013,1,28,NA,1620,NA,NA,1750,NA,"MQ",4622,"N518MQ","LGA","BNA",NA,764,16,20,2013-01-28 16:00:00
"393",2013,1,28,NA,1410,NA,NA,1555,NA,"MQ",4491,"N736MQ","LGA","CLE",NA,419,14,10,2013-01-28 14:00:00
"394",2013,1,28,NA,1650,NA,NA,1826,NA,"UA",464,NA,"EWR","ORD",NA,719,16,50,2013-01-28 16:00:00
"395",2013,1,29,1159,1205,-6,1813,1520,NA,"AA",743,"N4XEAA","LGA","DFW",NA,1389,12,5,2013-01-29 12:00:00
